PSNR_mean,PSNR_std,SSIM_mean,SSIM_std,experiment,method,n_gaussians_mean,n_gaussians_std,n_runs,paper_lpips_vgg_mean,paper_lpips_vgg_std,scene,train_time_sec_mean,train_time_sec_std,vram_allocated_gb_mean,vram_allocated_gb_std,wall_time_sec_mean,wall_time_sec_std
26.61670410633087,,0.7710116393864155,,main_3dgs,GaussianSplatting,4160262.0,,1,0.2145159263163805,,stump,984.0677190000001,,5.582422256469727,,1025.376381362992,
22.664340337117512,,0.6331524782710605,,main_3dgs,GaussianSplatting,3056484.0,,1,0.3222808837890625,,treehill,926.6794,,4.1877336502075195,,967.4868124389905,
25.255477600097656,,0.7670379662513733,,main_fastergs,FasterGSFused,4832680.0,,1,0.20213117241859435,,bicycle,444.45860899999997,,4.966646194458008,,488.98661778101814,
32.1816828959697,,0.9407616032136453,,main_fastergs,FasterGSFused,1067062.0,,1,0.2030086477060576,,bonsai,263.51428500000003,,1.248990535736084,,328.9926416189992,
29.124523735046388,,0.909301346540451,,main_fastergs,FasterGSFused,1065832.0,,1,0.19723408420880637,,counter,284.920187,,1.3611526489257812,,345.7633313209808,
21.645942774685945,,0.603656682101163,,main_fastergs,FasterGSFused,2821530.0,,1,0.33376240865750745,,flowers,320.733142,,2.8773961067199707,,360.39496777701424,
27.533296585083008,,0.8668858334422112,,main_fastergs,FasterGSFused,4151230.0,,1,0.1047866086785992,,garden,456.037178,,4.21663236618042,,499.6667786859907,
31.38930353437151,,0.9291052647999355,,main_fastergs,FasterGSFused,1594297.0,,1,0.12356312019484383,,kitchen,363.937454,,1.8752970695495605,,429.55737032802426,
31.545762966840694,,0.9205696873175793,,main_fastergs,FasterGSFused,1316044.0,,1,0.2147681311919139,,room,280.137896,,1.5460467338562012,,347.1209589840146,
26.6615571975708,,0.771534264087677,,main_fastergs,FasterGSFused,4279265.0,,1,0.2118992619216442,,stump,374.252009,,4.361817359924316,,413.8550416599901,
22.730071385701496,,0.6364929642942216,,main_fastergs,FasterGSFused,3179840.0,,1,0.31570080916086835,,treehill,329.899442,,3.24491024017334,,370.244378510979,
25.716389083862303,,0.7667188978195191,,main_rapidgs,FasterGSFusedRapid,1516882.0,,1,0.24002885580062866,,bicycle,155.380119,,5.045742511749268,,218.67438673001016,
32.606300869503535,,0.9555259798024152,,main_rapidgs,FasterGSFusedRapid,806984.0,,1,0.13720615369242592,,bonsai,143.445618,,6.051477909088135,,215.6020194730081,
29.332301394144693,,0.921984201669693,,main_rapidgs,FasterGSFusedRapid,428726.0,,1,0.1637626218299071,,counter,117.88529399999999,,4.824419021606445,,182.05499913700623,
22.244443806734953,,0.6178217354145917,,main_rapidgs,FasterGSFusedRapid,1062508.0,,1,0.3406044298952276,,flowers,142.118647,,4.144435882568359,,197.6390714070003,
28.073960781097412,,0.8721958870689074,,main_rapidgs,FasterGSFusedRapid,2548500.0,,1,0.10738229565322399,,garden,258.814265,,6.070546627044678,,317.86165280500427,
32.214867619105746,,0.9411201817648751,,main_rapidgs,FasterGSFusedRapid,1077889.0,,1,0.09712321162223816,,kitchen,204.557879,,6.476202487945557,,277.62080701900413,
32.43264975914588,,0.9395480675575061,,main_rapidgs,FasterGSFusedRapid,498614.0,,1,0.1644583801046396,,room,111.00283300000001,,5.998513698577881,,183.8145209250215,
27.39512038230896,,0.7936108745634556,,main_rapidgs,FasterGSFusedRapid,954847.0,,1,0.23730195499956608,,stump,120.410765,,3.2585644721984863,,172.2094738339947,
23.411558892991806,,0.6517076657878028,,main_rapidgs,FasterGSFusedRapid,881559.0,,1,0.37750723792446983,,treehill,118.57914500000001,,3.458509922027588,,169.9851179360121,
25.71947799682617,0.014037337182435319,0.7650647151470185,0.0005948001030780432,repeat4_rapidgs_compact100_score10,FasterGSFusedRapid,1501011.5,4939.994635624617,4,0.24241633743047714,0.00044334249584091905,bicycle,172.56135425000002,2.3093781203875987,5.012441992759705,0.00820597926596156,239.48778294300064,2.091430619852798
32.40302310118804,0.13927999227401602,0.9522415584809072,0.002532914571055396,repeat4_rapidgs_compact100_score10,FasterGSFusedRapid,813066.0,2540.1452714362617,4,0.13698422249305892,0.000196052578120395,bonsai,157.37490225,0.9751985631748291,6.152751088142395,0.005365139020929081,230.19195625900102,1.5855563758548568
29.381615304946898,0.03735000265921704,0.9222101400295893,0.00019499049312332223,repeat4_rapidgs_compact100_score10,FasterGSFusedRapid,435565.5,184.98017911837653,4,0.16368253814677397,0.00025972311516112267,counter,129.55632300000002,1.5579259484040462,4.896193265914917,0.0015939458964319274,194.97419439299847,3.2269650807984163
22.2350492477417,0.022238957958084386,0.6189877001399344,0.0003807586666919312,repeat4_rapidgs_compact100_score10,FasterGSFusedRapid,1046017.5,6447.710523899162,4,0.3377682492136955,0.0011327719856585898,flowers,160.81807575,5.84185127042094,4.163095831871033,0.005683215023012486,220.21992727024553,7.504919515995192
28.081070919831593,0.03705078566780074,0.8714267654965321,0.0003444359052592833,repeat4_rapidgs_compact100_score10,FasterGSFusedRapid,2435596.0,15223.350901383921,4,0.10824352611477177,0.000291246213396909,garden,274.7569335,2.0808149708410637,5.968692898750305,0.017901222527623873,337.63538765425255,1.7873416906314132
32.18651101248605,0.05351676279383527,0.9407180884054729,0.000384030197789303,repeat4_rapidgs_compact100_score10,FasterGSFusedRapid,1107498.5,4689.899394798713,4,0.0975716588220426,0.000525987505009595,kitchen,222.90810825,1.5127454419567394,6.644006848335266,0.00727207032465992,297.50593222500174,1.5634100772495552
32.427304280109894,0.05911561031149464,0.939237287411323,0.0001634677736042626,repeat4_rapidgs_compact100_score10,FasterGSFusedRapid,519775.25,1090.4727950144684,4,0.16532443783795223,0.000202693893136098,room,124.86630000000001,2.5805920147626287,6.079780459403992,0.0034198172885433983,199.6888141147465,3.261540433487242
27.434237957000732,0.03784727848036548,0.7936269752681255,0.00035843174310925586,repeat4_rapidgs_compact100_score10,FasterGSFusedRapid,998812.75,10333.06103001429,4,0.23763355589471757,0.0006811221166840084,stump,137.89666799999998,2.6590812958946324,3.3262526988983154,0.0086909092054979,192.4762315352491,4.377996182544963
23.357982476552326,0.04369334309935347,0.6510118817289671,0.0007734560223795337,repeat4_rapidgs_compact100_score10,FasterGSFusedRapid,914483.5,8042.263922553151,4,0.37669112905859947,0.0008658261179962366,treehill,135.352405,3.4038813018057215,3.5076143741607666,0.0041663178658209975,191.73339502299496,4.749323348213136
25.665739822387692,0.01148069374969092,0.7629574382305145,0.0003837937353161171,schedule_21k,FasterGSFusedRapid,1491903.25,5409.941304364278,4,0.24507374688982964,0.0008579823366371494,bicycle,151.57756575,0.2880080527107586,5.006539940834045,0.009034809416088096,214.35852790725403,0.7360049663765029
32.127527559125745,0.22052417626428272,0.952199590769974,0.003014172324474409,schedule_21k,FasterGSFusedRapid,807255.5,985.1485505580703,4,0.13772224589578203,0.0004508356482499765,bonsai,144.37849275000002,0.4407955399512432,6.1575095653533936,0.01620608430772863,216.2888404444966,0.805186210824667
29.195539426803588,0.009093048342586852,0.920462329685688,0.00045732594084775476,schedule_21k,FasterGSFusedRapid,432355.5,506.6290556215662,4,0.16534261982887982,0.00039977165489619597,counter,118.06409,0.7836274666196105,4.88680374622345,0.0012785447669503734,181.55106705300204,0.5651353018063674
22.210464174097233,0.015416846825956317,0.616142988204956,0.0004891355075182901,schedule_21k,FasterGSFusedRapid,1027953.75,5876.77708584107,4,0.3428219377317212,0.00035128733933692936,flowers,138.56109600000002,1.0576081621013198,4.148170351982117,0.0048818432908805534,192.26537586625273,0.6915715218719534
