PSNR,SSIM,commit,dirty,experiment,method,n_gaussians,num_iterations,paper_lpips_vgg,run,scene,suite,train_time_sec,vram_allocated_gb,wall_time_sec
22.206464420665394,0.6216277155009183,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,1637223.0,23000,0.3296762312000448,run_01,flowers,fastergsfusedrapid_ablation_b3_no_score_gate_23k_9scenes_r1,189.23855700000001,5.07098913192749,245.21082997199846
27.973256985346477,0.87167739123106,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,3891069.0,23000,0.10588254903753598,run_01,garden,fastergsfusedrapid_ablation_b3_no_score_gate_23k_9scenes_r1,361.86143100000004,8.303022861480713,422.5504057520011
27.39630913734436,0.7985067032277584,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,1703910.0,23000,0.2208077237010002,run_01,stump,fastergsfusedrapid_ablation_b3_no_score_gate_23k_9scenes_r1,173.58159899999998,4.269935607910156,225.37306796500343
23.447015020582413,0.6619016428788503,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,1456089.0,23000,0.35031301114294267,run_01,treehill,fastergsfusedrapid_ablation_b3_no_score_gate_23k_9scenes_r1,163.04603600000002,4.355921745300293,215.40096121099486
32.101743111243614,0.9397335740236136,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,942213.0,23000,0.15783310796205813,run_01,room,fastergsfusedrapid_ablation_b3_no_score_gate_23k_9scenes_r1,152.7256,6.769612789154053,226.57723421799892
29.21281973520915,0.9229516685009003,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,746508.0,23000,0.15828792427976926,run_01,counter,fastergsfusedrapid_ablation_b3_no_score_gate_23k_9scenes_r1,151.869835,5.311694145202637,215.64527258799353
31.63357184273856,0.9387458000864302,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,1882908.0,23000,0.09988748282194138,run_01,kitchen,fastergsfusedrapid_ablation_b3_no_score_gate_23k_9scenes_r1,297.604362,8.675063133239746,370.64585370499117
32.31006044954867,0.9504616131653657,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_no_score_gate_compact100_score10,FasterGSFusedRapid,1654330.0,23000,0.13336166538096764,run_01,bonsai,fastergsfusedrapid_ablation_b3_no_score_gate_23k_9scenes_r1,224.603519,7.920129299163818,299.13186348399904
25.835190505981444,0.7772059178352356,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,2699936.0,23000,0.21740140736103059,run_01,bicycle,fastergsfusedrapid_ablation_b4_gradient_only_23k_9scenes_r1,219.74595699999998,6.243332386016846,282.92571662701084
22.221702402288262,0.620739842003042,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,1955451.0,23000,0.32806509597734973,run_01,flowers,fastergsfusedrapid_ablation_b4_gradient_only_23k_9scenes_r1,195.461134,5.099293231964111,250.35075653799868
27.69013174374898,0.8707121883829435,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,4578701.0,23000,0.10528479795902967,run_01,garden,fastergsfusedrapid_ablation_b4_gradient_only_23k_9scenes_r1,371.96778500000005,8.343754768371582,431.5216233310057
27.335737466812134,0.7971028499305248,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,1974140.0,23000,0.22109181061387062,run_01,stump,fastergsfusedrapid_ablation_b4_gradient_only_23k_9scenes_r1,176.81744700000002,4.270415782928467,226.7230410810007
23.426420211791992,0.6617834501796298,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,1723219.0,23000,0.34859133428997463,run_01,treehill,fastergsfusedrapid_ablation_b4_gradient_only_23k_9scenes_r1,166.788039,4.310279846191406,218.5788399830053
31.91019385900253,0.939505812449333,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,1198317.0,23000,0.1570648186099835,run_01,room,fastergsfusedrapid_ablation_b4_gradient_only_23k_9scenes_r1,155.892156,6.787599086761475,226.97829789300158
29.179287338256835,0.9224987725416819,e990b62e6a1b5b36191853ca068799b6bc78c08b,True,legacy_structure_gradient_only_compact100_score10,FasterGSFusedRapid,927454.0,23000,0.1586702769001325,run_01,counter,fastergsfusedrapid_ablation_b4_gradient_only_23k_9scenes_r1,154.177517,5.321031093597412,220.0784773230116
